Landroid/ranging/CapabilitiesListener$$ExternalSyntheticLambda0;->run()V,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DataNotificationConfig;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DataNotificationConfig;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->COORDINATE_RELATIVE:I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->COORDINATE_RELATIVE_PLUS_Z_ELEMENT:I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->COORDINATE_RELATIVE_WITH_Z_GRAVITY_ALIGNED:I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->COORDINATE_RELATIVE_WITH_Z_GRAVITY_ALIGNED_PLUS_Z_ELEMENT:I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->COORDINATE_UNKNOWN:I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->COORDINATE_WGS84:I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->COORDINATE_WGS84_PLUS_Z_ELEMENT:I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->CREATOR:Landroid/os/Parcelable$Creator;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->getCoordinateType()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->getRawBytes()[B,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->getRelativeLocation()Landroid/ranging/DlTdoaMeasurement$RelativeLocation;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->getWgs84Location()Landroid/ranging/DlTdoaMeasurement$Wgs84Location;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->getZElementExtension()Landroid/ranging/DlTdoaMeasurement$ZElementExtension;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$AnchorLocation;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$RelativeLocation$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$RelativeLocation$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$RelativeLocation;->CREATOR:Landroid/os/Parcelable$Creator;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$RelativeLocation;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$RelativeLocation;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$RelativeLocation;->getX()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$RelativeLocation;->getY()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$RelativeLocation;->getZ()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$RelativeLocation;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$RelativeLocation;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$RelativeLocation;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$Wgs84Location$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$Wgs84Location$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$Wgs84Location;->CREATOR:Landroid/os/Parcelable$Creator;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$Wgs84Location;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$Wgs84Location;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$Wgs84Location;->getAltitude()D,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$Wgs84Location;->getLatitude()D,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$Wgs84Location;->getLongitude()D,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$Wgs84Location;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$Wgs84Location;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$Wgs84Location;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->CREATOR:Landroid/os/Parcelable$Creator;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->MOVEMENT_EXPECTATION_MOVABLE:I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->MOVEMENT_EXPECTATION_STATIONARY:I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->MOVEMENT_EXPECTATION_UNKNOWN:I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->getAnchorFloorNumber()D,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->getAnchorHeightAboveFloor()D,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->getAnchorHeightAboveFloorRange()Landroid/util/Range;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->getAnchorHeightAboveFloorUncertainty()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->getExpectedToMove()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->isAnchorFloorNumberOutOfRange()Z,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->isAnchorHeightAboveFloorOutOfRange()Z,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement$ZElementExtension;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->CREATOR:Landroid/os/Parcelable$Creator;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->MESSAGE_TYPE_FINAL_DTM:I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->MESSAGE_TYPE_POLL_DTM:I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->MESSAGE_TYPE_RESPONSE_DTM:I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getActiveRangingRoundIndexes()Ljava/util/List;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getAnchorCfo()F,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getAnchorLocation()Landroid/ranging/DlTdoaMeasurement$AnchorLocation;,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getAoaAzimuth()F,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getAoaAzimuthFom()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getAoaElevation()F,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getAoaElevationFom()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getBlockIndex()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getCfo()F,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getInitiatorReplyTime()J,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getInitiatorResponderTof()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getMeasurementVersion()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getMessageControl()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getMessageType()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getNlos()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getResponderReplyTime()J,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getRoundIndex()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getRssi()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getRxTimestamp()[B,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getSuperclusterId()I,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->getTxTimestamp()[B,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->hasSuperclusterId()Z,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->isTxTimestampInCommonTimeBase()Z,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/DlTdoaMeasurement;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/ranging/IRangingAdapter$Default;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/ranging/IRangingAdapter$Stub$Proxy;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/ranging/IRangingAdapter$Stub;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/ranging/IRangingAdapter$Stub;->onTransact(ILandroid/os/Parcel;Landroid/os/Parcel;I)Z,public-api,sdk,system-api,test-api
Landroid/ranging/IRangingCallbacks$Default;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/ranging/IRangingCallbacks$Stub$Proxy;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/ranging/IRangingCallbacks$Stub;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/ranging/IRangingCallbacks$Stub;->onTransact(ILandroid/os/Parcel;Landroid/os/Parcel;I)Z,public-api,sdk,system-api,test-api
Landroid/ranging/IRangingCapabilitiesCallback$Default;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/ranging/IRangingCapabilitiesCallback$Stub$Proxy;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/ranging/IRangingCapabilitiesCallback$Stub;->asBinder()Landroid/os/IBinder;,public-api,sdk,system-api,test-api
Landroid/ranging/IRangingCapabilitiesCallback$Stub;->onTransact(ILandroid/os/Parcel;Landroid/os/Parcel;I)Z,public-api,sdk,system-api,test-api
Landroid/ranging/MotionState$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/MotionState$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/MotionState;-><init>(I)V,public-api,sdk,system-api,test-api
Landroid/ranging/MotionState;->CREATOR:Landroid/os/Parcelable$Creator;,public-api,sdk,system-api,test-api
Landroid/ranging/MotionState;->MOTION_LARGE:I,public-api,sdk,system-api,test-api
Landroid/ranging/MotionState;->MOTION_MODERATE:I,public-api,sdk,system-api,test-api
Landroid/ranging/MotionState;->MOTION_NOT_DETECTED:I,public-api,sdk,system-api,test-api
Landroid/ranging/MotionState;->MOTION_SLIGHT:I,public-api,sdk,system-api,test-api
Landroid/ranging/MotionState;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/ranging/MotionState;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/MotionState;->getMotionState()I,public-api,sdk,system-api,test-api
Landroid/ranging/MotionState;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/MotionState;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/MotionState;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities;->CREATOR:Landroid/os/Parcelable$Creator;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities;->DISABLED_REGULATORY:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities;->DISABLED_USER:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities;->DISABLED_USER_RESTRICTIONS:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities;->ENABLED:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities;->NOT_SUPPORTED:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities;->getCsCapabilities()Landroid/ranging/ble/cs/BleCsRangingCapabilities;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities;->getRttRangingCapabilities()Landroid/ranging/wifi/rtt/RttRangingCapabilities;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities;->getTechnologyAvailability()Ljava/util/Map;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities;->getUwbCapabilities()Landroid/ranging/uwb/UwbRangingCapabilities;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities;->getWifiPdRangingCapabilities()Landroid/ranging/wifi/pd/WifiPdRangingCapabilities;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/RangingCapabilities;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/ranging/RangingConfig;-><init>()V,public-api,sdk,system-api,test-api
Landroid/ranging/RangingConfig;->RANGING_SESSION_OOB:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingConfig;->RANGING_SESSION_RAW:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingConfig;->getRangingSessionType()I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingConfig;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->CREATOR:Landroid/os/Parcelable$Creator;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->getAzimuth()Landroid/ranging/RangingMeasurement;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->getDistance()Landroid/ranging/RangingMeasurement;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->getDistanceStandardDeviationMeters()D,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->getElevation()Landroid/ranging/RangingMeasurement;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->getRangingDataExtras()Landroid/ranging/RangingDataExtras;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->getRangingTechnology()I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->getRssi()I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->getTimestampMillis()J,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->hasDistanceStandardDeviation()Z,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->hasRssi()Z,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/RangingData;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDataExtras$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDataExtras$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDataExtras;->CREATOR:Landroid/os/Parcelable$Creator;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDataExtras;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDataExtras;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDataExtras;->getBleSpecificData()Landroid/ranging/ble/BleSpecificData;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDataExtras;->getUwbSpecificData()Landroid/ranging/uwb/UwbSpecificData;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDataExtras;->getWifiRttSpecificData()Landroid/ranging/wifi/rtt/WifiRttSpecificData;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDataExtras;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDataExtras;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDataExtras;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDevice$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDevice$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDevice$Builder;-><init>()V,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDevice$Builder;->build()Landroid/ranging/RangingDevice;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDevice$Builder;->setDlTdoaUwbAddress(Landroid/ranging/uwb/UwbAddress;)Landroid/ranging/RangingDevice$Builder;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDevice$Builder;->setUuid(Ljava/util/UUID;)Landroid/ranging/RangingDevice$Builder;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDevice;->CREATOR:Landroid/os/Parcelable$Creator;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDevice;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDevice;->equals(Ljava/lang/Object;)Z,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDevice;->getDlTdoaUwbAddress()Landroid/ranging/uwb/UwbAddress;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDevice;->getUuid()Ljava/util/UUID;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDevice;->hashCode()I,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDevice;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/RangingDevice;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/ranging/RangingFrameworkInitializer$$ExternalSyntheticLambda0;->createService(Landroid/content/Context;Landroid/os/IBinder;)Ljava/lang/Object;,sdk,system-api,test-api
Landroid/ranging/RangingManager$RangingCapabilitiesCallback;->onRangingCapabilities(Landroid/ranging/RangingCapabilities;)V,public-api,sdk,system-api,test-api
Landroid/ranging/RangingManager;->BLE_CS:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingManager;->BLE_RSSI:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingManager;->UWB:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingManager;->WIFI_NAN_RTT:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingManager;->WIFI_PD:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingManager;->WIFI_STA_RTT:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingManager;->createRangingSession(Ljava/util/concurrent/Executor;Landroid/ranging/RangingSession$Callback;)Landroid/ranging/RangingSession;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingManager;->registerCapabilitiesCallback(Ljava/util/concurrent/Executor;Landroid/ranging/RangingManager$RangingCapabilitiesCallback;)V,public-api,sdk,system-api,test-api
Landroid/ranging/RangingManager;->unregisterCapabilitiesCallback(Landroid/ranging/RangingManager$RangingCapabilitiesCallback;)V,public-api,sdk,system-api,test-api
Landroid/ranging/RangingMeasurement$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingMeasurement$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingMeasurement;->CONFIDENCE_HIGH:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingMeasurement;->CONFIDENCE_LOW:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingMeasurement;->CONFIDENCE_MEDIUM:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingMeasurement;->CREATOR:Landroid/os/Parcelable$Creator;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingMeasurement;->describeContents()I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingMeasurement;->getConfidence()I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingMeasurement;->getMeasurement()D,public-api,sdk,system-api,test-api
Landroid/ranging/RangingMeasurement;->toString()Ljava/lang/String;,core-platform-api,public-api,sdk,system-api,test-api
Landroid/ranging/RangingMeasurement;->writeToParcel(Landroid/os/Parcel;I)V,public-api,sdk,system-api,test-api
Landroid/ranging/RangingPreference$1;->createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingPreference$1;->newArray(I)[Ljava/lang/Object;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingPreference$Builder;-><init>(ILandroid/ranging/RangingConfig;)V,public-api,sdk,system-api,test-api
Landroid/ranging/RangingPreference$Builder;->build()Landroid/ranging/RangingPreference;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingPreference$Builder;->setSessionConfig(Landroid/ranging/SessionConfig;)Landroid/ranging/RangingPreference$Builder;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingPreference;->CREATOR:Landroid/os/Parcelable$Creator;,public-api,sdk,system-api,test-api
Landroid/ranging/RangingPreference;->DEVICE_ROLE_DT_TAG:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingPreference;->DEVICE_ROLE_INITIATOR:I,public-api,sdk,system-api,test-api
Landroid/ranging/RangingPreference;->DEVICE_ROLE_RESPONDER:I,public-api,sdk,system-api,test-api
